No,オーダーID,オーダー日付,日付キー,都道府県,市,地域,郵便番号,連絡先,顧客名,顧客ID,プロダクト,ライセンス,売上,品数,ディスカウント,利益
158,関東-2018-104269,2018/03/01,20180301,神奈川,横浜市,関東,2200001,Anthony Sanderson,アメリカンエクスプレス,1005,FinanceHub,TJX5D1WJAN,457.568,2,0.2,51.4764
159,四国-2020-114104,2020/11/21,20201121,愛媛,松山市,四国,7900876,Stewart Marshall,ヤマト,1052,FinanceHub,BK3X5F0PUA,14.62,2,0,6.8714
160,四国-2020-114104,2020/11/21,20201121,愛媛,松山市,四国,7900876,Stewart Marshall,ヤマト,1052,Site Analytics,J25V5NH84Z,944.93,7,0,236.2325
161,関東-2020-162733,2020/05/12,20200512,東京,千代田区,関東,1000012,Joanne Carr,みずほ銀行,1054,Support,LG6VGH3BOI,5.98,1,0,2.691
162,中部-2019-119697,2019/12/28,20191228,愛知,名古屋市,中部,4620832,Angela Davies,三越伊勢丹,1057,Data Smasher,5F3WHT5RA1,54.384,2,0.2,1.3596
163,四国-2020-154508,2020/11/17,20201117,高知,安芸市,四国,7840026,William Alsop,三菱商事,1067,SaaS Connector Pack - Gold,IMKAY1XFND,28.4,5,0,13.348
164,関東-2020-113817,2020/11/08,20201108,神奈川,横浜市,関東,2200041,Owen Watson,ANA,1046,ContactMatcher,TFQC77D8N3,27.68,2,0.2,9.688
165,九州-2018-139892,2018/09/08,20180908,福岡,久留米市,九州,8300062,Melanie Davidson,日本通運,1098,ChatBot Plugin,A4ICDCT3PN,9.936,3,0.2,2.7324
166,九州-2018-139892,2018/09/08,20180908,福岡,久留米市,九州,8300062,Melanie Davidson,日本通運,1098,Big Ol Database,SKNAWPG4VV,8159.952,8,0.4,-1359.992
167,九州-2018-139892,2018/09/08,20180908,福岡,久留米市,九州,8300062,Melanie Davidson,日本通運,1098,Marketing Suite - Gold,SEXCB4230J,275.928,3,0.2,-58.6347
168,九州-2018-139892,2018/09/08,20180908,福岡,久留米市,九州,8300062,Melanie Davidson,日本通運,1098,FinanceHub,HJ54J056IV,1740.06,9,0.3,-24.858
169,九州-2018-139892,2018/09/08,20180908,福岡,久留米市,九州,8300062,Melanie Davidson,日本通運,1098,ChatBot Plugin,CFBWJVG2BK,32.064,6,0.2,6.8136
170,九州-2018-139892,2018/09/08,20180908,福岡,久留米市,九州,8300062,Melanie Davidson,日本通運,1098,OneView,J7LMIXWBED,177.98,5,0.8,-453.849
171,九州-2018-139892,2018/09/08,20180908,福岡,久留米市,九州,8300062,Melanie Davidson,日本通運,1098,Site Analytics,DVK6SPA4L5,143.976,3,0.2,8.9985
172,関東-2018-118962,2018/08/05,20180805,東京,千代田区,関東,1000012,Warren Forsyth,ENEOS,1017,Support,KXGXCS33MA,20.94,3,0,9.8418
173,関東-2018-118962,2018/08/05,20180805,東京,千代田区,関東,1000012,Warren Forsyth,ENEOS,1017,Support,C15MBHGL0V,110.96,2,0,53.2608
174,関東-2018-118962,2018/08/05,20180805,東京,千代田区,関東,1000012,Warren Forsyth,ENEOS,1017,FinanceHub,2IIYIRAN77,340.144,7,0.2,21.259
175,九州-2018-100853,2018/09/14,20180914,長崎,長崎市,九州,8528126,Gabrielle Ogden,エクソル,1031,OneView,BTUYY86TIA,52.448,2,0.8,-131.12
176,九州-2018-100853,2018/09/14,20180914,長崎,長崎市,九州,8528126,Gabrielle Ogden,エクソル,1031,FinanceHub,XDWUW8RSHO,20.16,4,0.2,6.552
177,九州-2021-152366,2021/04/22,20210422,福岡,福岡市,九州,8150031,Justin Randall,北洋銀行,1099,OneView,E5I8NPOZ23,97.264,4,0.8,-243.16
178,関東-2019-101511,2019/11/21,20191121,千葉,市原市,関東,3160012,Anne Lee,Oracle,1072,FinanceHub,4LUEG1NV67,396.802,7,0.3,-11.3372
179,関東-2019-101511,2019/11/21,20191121,千葉,市原市,関東,3160012,Anne Lee,Oracle,1072,Support,BDOF6TD87A,15.88,5,0.2,-3.7715
180,関西-2019-137225,2019/12/15,20191215,大阪,大阪市,関西,5570001,Jack Graham,Microsoft,1066,ChatBot Plugin,EIA2KSQB01,3.28,1,0,1.4104
181,九州-2018-166191,2018/12/05,20181205,長崎,佐世保市,九州,8580917,Sophie Henderson,ユニファ,1064,Marketing Suite - Gold,XYUSCHN0YH,24.816,2,0.2,1.8612
182,九州-2018-166191,2018/12/05,20181205,長崎,佐世保市,九州,8580917,Sophie Henderson,ユニファ,1064,Data Smasher,CDSZP4EX56,408.744,7,0.2,76.6395
183,関西-2018-158274,2018/11/19,20181119,京都,長岡京市,関西,6170000,Brian Short,ユニファ,1064,Site Analytics,9ZGSKXMP33,503.96,4,0,131.0296
184,関西-2018-158274,2018/11/19,20181119,京都,長岡京市,関西,6170000,Brian Short,ユニファ,1064,Site Analytics,7LN8FFMCQN,149.95,5,0,41.986
185,関西-2018-158274,2018/11/19,20181119,京都,長岡京市,関西,6170000,Brian Short,ユニファ,1064,Data Smasher,9BP0PZ49A6,29,2,0,7.25
186,中国-2020-105018,2020/11/29,20201129,広島,尾道市,中国,7222431,Samantha Lawrence,みずほ銀行,1054,ContactMatcher,VIVST6IECE,7.16,2,0,3.4368
187,関東-2018-123260,2018/08/26,20180826,東京,千代田区,関東,1006066,Una Hudson,ソフトバンク,1010,Data Smasher,60NLL1G4W3,176.8,8,0,22.984
188,九州-2020-157000,2020/07/17,20200717,福岡,筑後市,九州,8330037,Kimberly North,ヤマダ電機,1048,Marketing Suite - Gold,YAJHZP6TYE,37.224,3,0.2,3.7224
189,九州-2020-157000,2020/07/17,20200717,福岡,筑後市,九州,8330037,Kimberly North,ヤマダ電機,1048,Support,RO9E64T0VF,20.016,3,0.2,6.255
190,関西-2019-102281,2019/10/12,20191012,大阪,大阪市,関西,5300003,Dylan Ogden,野村総合研究所,1033,Marketing Suite,7LL8W4OBLM,899.136,4,0.2,112.392
191,関西-2019-102281,2019/10/12,20191012,大阪,大阪市,関西,5300003,Dylan Ogden,野村総合研究所,1033,Site Analytics,6BI7IE0TFH,71.76,6,0,20.0928
192,関西-2019-102281,2019/10/12,20191012,大阪,大阪市,関西,5300003,Dylan Ogden,野村総合研究所,1033,Support,QY481QSIUX,51.84,8,0,24.8832
193,関西-2019-102281,2019/10/12,20191012,大阪,大阪市,関西,5300003,Dylan Ogden,野村総合研究所,1033,Marketing Suite,L0NREOWV2Y,626.352,3,0.2,46.9764
194,関西-2019-102281,2019/10/12,20191012,大阪,大阪市,関西,5300003,Dylan Ogden,野村総合研究所,1033,ChatBot Plugin,CQ58E3SHEY,19.9,5,0,6.567
195,関東-2019-131457,2019/10/31,20191031,東京,日野市,関東,1910024,Jonathan Clark,農林中央金庫,1003,SaaS Connector Pack - Gold,03NGWSRFCP,14.28,7,0,6.7116
196,関東-2018-140004,2018/03/21,20180321,千葉,千葉市,関東,2600023,Kevin Vaughan,日本包材株式会社,1088,ChatBot Plugin,FNBDSUKN38,7.408,2,0.2,1.2038
197,関東-2018-140004,2018/03/21,20180321,千葉,千葉市,関東,2600023,Kevin Vaughan,日本包材株式会社,1088,ChatBot Plugin,YDSSPKI1I2,6.048,3,0.2,1.5876
198,関東-2021-107720,2021/11/07,20211107,群馬,沼田市,関東,3780076,Madeleine Smith,ホンダ,1039,Marketing Suite - Gold,HVCAY62Q3B,46.26,3,0,12.0276
199,中部-2021-124303,2021/07/07,20210707,愛知,名古屋市,中部,4620832,Diana Ince,リヴァ,1049,ContactMatcher,YST0N15YFB,2.946,2,0.7,-2.2586
200,中部-2021-124303,2021/07/07,20210707,愛知,名古屋市,中部,4620832,Diana Ince,リヴァ,1049,Support,9BA74E75KZ,16.056,3,0.2,5.8203
201,関東-2021-105074,2021/06/25,20210625,千葉,浦安市,関東,2790043,Tracey Knox,出光興産,1027,Support,WMPYGW9GUM,21.744,3,0.2,6.795
202,関西-2018-133690,2018/08/03,20180803,奈良,奈良市,関西,6310841,Michelle McLean,ユーグレナ,1055,ContactMatcher,ME0EJQS2AL,218.75,2,0.5,-161.875
203,関西-2018-133690,2018/08/03,20180803,奈良,奈良市,関西,6310841,Michelle McLean,ユーグレナ,1055,OneView,W10QUN44Q0,2.6,1,0.2,0.2925
204,九州-2021-116701,2021/12/18,20211218,福岡,北九州市,九州,8030828,Diana Bell,NTTドコモ,1081,OneView,TRYXBPE9IT,66.284,2,0.8,-178.9668
205,関西-2021-126382,2021/06/04,20210604,滋賀,長浜市,関西,5260051,Jan Clark,IBM,1015,SaaS Connector Pack,4JNB5H5I6P,35.168,7,0.2,9.6712
206,関東-2021-108329,2021/12/10,20211210,東京,八王子市,関東,1918506,Pippa Smith,ユーグレナ,1055,Site Analytics,MAJOAVO5S2,444.768,4,0.2,44.4768
207,関東-2021-135860,2021/12/02,20211202,茨城,つくば市,関東,3050062,Rebecca Wilson,SMBC,1068,Marketing Suite - Gold,21Q2C6A2U2,83.92,4,0,5.8744
208,関東-2021-135860,2021/12/02,20211202,茨城,つくば市,関東,3050062,Rebecca Wilson,SMBC,1068,Site Analytics,ESRJ5V8B4Y,131.98,2,0,35.6346
209,関東-2021-135860,2021/12/02,20211202,茨城,つくば市,関東,3050062,Rebecca Wilson,SMBC,1068,ContactMatcher,RAHUEV7ULW,15.92,4,0,7.4824
210,関東-2021-135860,2021/12/02,20211202,茨城,つくば市,関東,3050062,Rebecca Wilson,SMBC,1068,Storage,R7KN7FTL9U,52.29,9,0,16.2099
211,関東-2021-135860,2021/12/02,20211202,茨城,つくば市,関東,3050062,Rebecca Wilson,SMBC,1068,Marketing Suite - Gold,H5770QZB5X,91.99,1,0,3.6796
212,九州-2019-101007,2019/02/09,20190209,福岡,北九州市,九州,8030828,Irene Smith,トヨタ,1087,Data Smasher,0EAXVHIBR6,20.8,2,0.2,6.5
213,関東-2019-146262,2019/01/02,20190102,千葉,千葉市,関東,2600023,Evan Terry,日本包材株式会社,1088,FinanceHub,Q6MLHV1D9D,23.68,2,0.2,8.88
214,関東-2019-146262,2019/01/02,20190102,千葉,千葉市,関東,2600023,Evan Terry,日本包材株式会社,1088,Marketing Suite,MU9RVQO7BD,452.45,5,0.5,-244.323
215,関東-2019-146262,2019/01/02,20190102,千葉,千葉市,関東,2600023,Evan Terry,日本包材株式会社,1088,Site Analytics,0C52L60X3Z,62.982,3,0.4,-14.6958
216,関東-2019-146262,2019/01/02,20190102,千葉,千葉市,関東,2600023,Evan Terry,日本包材株式会社,1088,Big Ol Database,A8KUCPEZPR,1188,9,0.7,-950.4
217,関東-2019-146262,2019/01/02,20190102,千葉,千葉市,関東,2600023,Evan Terry,日本包材株式会社,1088,Data Smasher,K4MIGT0J7P,89.584,2,0.2,4.4792
218,関東-2020-130162,2020/10/29,20201029,東京,千代田区,関東,1000000,Bella Mackenzie,りそな,1080,Marketing Suite - Gold,DR3L61PE16,93.06,6,0,26.0568
219,関東-2020-130162,2020/10/29,20201029,東京,千代田区,関東,1000000,Bella Mackenzie,りそな,1080,Site Analytics,FNZVL8CZOY,302.376,3,0.2,22.6782
220,関東-2019-169397,2019/12/24,20191224,千葉,松戸市,関東,2700024,Gordon Jackson,出光興産,1027,Storage,B9EN58R7WP,5.584,2,0.2,1.8148
221,関東-2019-169397,2019/12/24,20191224,千葉,松戸市,関東,2700024,Gordon Jackson,出光興産,1027,Support,FFB6L3T2IS,22.704,6,0.2,8.2302
222,関東-2019-169397,2019/12/24,20191224,千葉,松戸市,関東,2700024,Gordon Jackson,出光興産,1027,ContactMatcher,1J2W1UFCJQ,19.776,4,0.7,-13.8432
223,関東-2019-169397,2019/12/24,20191224,千葉,松戸市,関東,2700024,Gordon Jackson,出光興産,1027,SaaS Connector Pack,YBR5EFJKOI,72.704,4,0.2,19.0848
224,関東-2019-169397,2019/12/24,20191224,千葉,松戸市,関東,2700024,Gordon Jackson,出光興産,1027,Big Ol Database,H63FM8UBRU,479.988,4,0.7,-383.9904
225,関東-2019-169397,2019/12/24,20191224,千葉,松戸市,関東,2700024,Gordon Jackson,出光興産,1027,ChatBot Plugin,4HR8HNDZF8,27.168,2,0.2,2.7168
226,関東-2019-163055,2019/08/09,20190809,茨城,日立市,関東,3191225,Joe Ross,北洋銀行,1099,ChatBot Plugin,H34S0DBPAR,2.2,1,0,0.968
227,関東-2019-163055,2019/08/09,20190809,茨城,日立市,関東,3191225,Joe Ross,北洋銀行,1099,ContactMatcher,EAQ6SYJI8V,622.45,5,0,136.939
228,関東-2019-163055,2019/08/09,20190809,茨城,日立市,関東,3191225,Joe Ross,北洋銀行,1099,Marketing Suite - Gold,2LTTK4BDBQ,21.98,1,0,0.2198
229,関西-2019-145436,2019/02/28,20190228,滋賀,大津市,関西,5200864,Carolyn Murray,日本郵政,1090,FinanceHub,GYUSGDVAEB,161.568,2,0.2,-28.2744
230,関西-2019-145436,2019/02/28,20190228,滋賀,大津市,関西,5200864,Carolyn Murray,日本郵政,1090,FinanceHub,NRQQF2MR32,389.696,8,0.2,43.8408
231,関西-2018-156216,2018/09/13,20180913,京都,京都市,関西,6008002,Lily Paterson,ヤマダ電機,1048,ContactMatcher,5XIQUAR79S,18.648,7,0.7,-12.432
232,関西-2021-100930,2021/04/08,20210408,兵庫,伊丹市,関西,6640001,Bernadette Nolan,Royal Dutch Shell,1031,ContactMatcher,AALPQA6FDS,233.86,2,0.45,-102.048
233,関西-2021-100930,2021/04/08,20210408,兵庫,伊丹市,関西,6640001,Bernadette Nolan,Royal Dutch Shell,1031,ContactMatcher,6HNY3O34ZS,620.6145,3,0.45,-248.2458
234,関西-2021-100930,2021/04/08,20210408,兵庫,伊丹市,関西,6640001,Bernadette Nolan,Royal Dutch Shell,1031,ContactMatcher,EUFWN4YNB1,5.328,2,0.7,-3.552
235,関西-2021-100930,2021/04/08,20210408,兵庫,伊丹市,関西,6640001,Bernadette Nolan,Royal Dutch Shell,1031,SaaS Connector Pack,D1EECPPCOU,258.072,3,0.2,0
236,関西-2021-100930,2021/04/08,20210408,兵庫,伊丹市,関西,6640001,Bernadette Nolan,Royal Dutch Shell,1031,Data Smasher,PSFTOH6O16,617.976,3,0.2,-7.7247
237,関東-2021-160514,2021/11/13,20211113,東京,日野市,関東,1910024,William Skinner,ユニファ,1064,Support,L1SD510UOR,10.56,2,0,4.752
238,九州-2020-157749,2020/06/05,20200605,長崎,長崎市,九州,8528126,Trevor Langdon,イズミ,1085,Support,58Z3DEHT2X,25.92,5,0.2,9.396
239,九州-2020-157749,2020/06/05,20200605,長崎,長崎市,九州,8528126,Trevor Langdon,イズミ,1085,SaaS Connector Pack,U949LTVPO5,419.68,5,0.6,-356.728
240,九州-2020-157749,2020/06/05,20200605,長崎,長崎市,九州,8528126,Trevor Langdon,イズミ,1085,SaaS Connector Pack,B9GV31WCD4,11.688,3,0.6,-4.6752
241,九州-2020-157749,2020/06/05,20200605,長崎,長崎市,九州,8528126,Trevor Langdon,イズミ,1085,Site Analytics,Z52JWS0KBL,31.984,2,0.2,11.1944
242,九州-2020-157749,2020/06/05,20200605,長崎,長崎市,九州,8528126,Trevor Langdon,イズミ,1085,ContactMatcher,LD5XKVG1A5,177.225,5,0.5,-120.513
243,九州-2020-157749,2020/06/05,20200605,長崎,長崎市,九州,8528126,Trevor Langdon,イズミ,1085,SaaS Connector Pack,7F46Z1DTRS,4.044,3,0.6,-2.8308
244,九州-2020-157749,2020/06/05,20200605,長崎,長崎市,九州,8528126,Trevor Langdon,イズミ,1085,ChatBot Plugin,9HOSX2C2WJ,7.408,2,0.2,1.2038
245,中部-2018-131926,2018/06/01,20180601,静岡,静岡市,中部,4200948,Luke Terry,TOTO,1030,FinanceHub,P99Y8YV8KT,2001.86,7,0,580.5394
246,中部-2018-131926,2018/06/01,20180601,静岡,静岡市,中部,4200948,Luke Terry,TOTO,1030,Marketing Suite - Gold,EEFJ1VZ7W3,166.72,2,0,41.68
247,中部-2018-131926,2018/06/01,20180601,静岡,静岡市,中部,4200948,Luke Terry,TOTO,1030,Support,IAD2NLBI5E,47.88,6,0,23.94
248,中部-2018-131926,2018/06/01,20180601,静岡,静岡市,中部,4200948,Luke Terry,TOTO,1030,OneView,3VV8W7NWLL,1503.25,5,0,496.0725
249,中部-2018-131926,2018/06/01,20180601,静岡,静岡市,中部,4200948,Luke Terry,TOTO,1030,Support,3ONJJHTCT1,25.92,4,0,12.4416
250,関東-2020-154739,2020/12/11,20201211,東京,港区,関東,1008602,Vanessa Davidson,Ubie,1038,FinanceHub,U4RHJ0Q5OZ,321.568,2,0.2,28.1372
251,関東-2020-145625,2020/09/12,20200912,東京,新宿区,関東,1606111,Penelope Nash,ファーストリテイリング,1047,Support,P109IO0IJP,7.61,1,0,3.5767
252,関東-2020-145625,2020/09/12,20200912,東京,新宿区,関東,1606111,Penelope Nash,ファーストリテイリング,1047,Data Smasher,4LV39UJCC2,3347.37,13,0,636.0003
253,関西-2020-146941,2020/12/11,20201211,大阪,大阪市,関西,5300044,Molly Rees,三井住友,1042,Marketing Suite - Gold,9UWDBTCLYB,80.58,6,0,22.5624
254,関西-2020-146941,2020/12/11,20201211,大阪,大阪市,関西,5300044,Molly Rees,三井住友,1042,SaaS Connector Pack - Gold,SAFJH3RMRM,361.92,4,0,162.864
255,九州-2019-159982,2019/11/28,20191128,長崎,長崎市,九州,8528126,Carol James,ウェルモ,1007,SaaS Connector Pack,6ORO1A1X9W,12.132,9,0.6,-8.4924
256,九州-2019-159982,2019/11/28,20191128,長崎,長崎市,九州,8528126,Carol James,ウェルモ,1007,Marketing Suite - Gold,SDS4VGAZIN,82.368,2,0.2,-19.5624
257,九州-2019-159982,2019/11/28,20191128,長崎,長崎市,九州,8528126,Carol James,ウェルモ,1007,Marketing Suite - Gold,G8GS1KRJ9F,53.92,5,0.2,4.044
258,九州-2019-159982,2019/11/28,20191128,長崎,長崎市,九州,8528126,Carol James,ウェルモ,1007,Site Analytics,Q2ZYD901PL,647.904,6,0.2,56.6916
259,関西-2021-163139,2021/12/02,20211202,大阪,大阪市,関西,5300044,Sally Davidson,三井住友,1042,Data Smasher,Y8YB4CS4Q0,20.37,3,0,6.9258
260,関西-2021-163139,2021/12/02,20211202,大阪,大阪市,関西,5300044,Sally Davidson,三井住友,1042,Marketing Suite - Gold,W8LOMLLHRW,221.55,3,0,6.6465
261,関西-2021-163139,2021/12/02,20211202,大阪,大阪市,関西,5300044,Sally Davidson,三井住友,1042,ContactMatcher,335ML0CS76,17.52,5,0.2,6.132
262,九州-2021-155299,2021/06/09,20210609,福岡,春日市,九州,8160814,Simon Peters,東邦ガス,1058,OneView,E0Y2LTGZH5,1.624,2,0.8,-4.466
263,九州-2018-106992,2018/09/19,20180919,福岡,福岡市,九州,8150031,Charles Hart,野村総合研究所,1033,Big Ol Database,3IGE4YNMM4,3059.982,3,0.4,-509.997
264,九州-2018-106992,2018/09/19,20180919,福岡,福岡市,九州,8150031,Charles Hart,野村総合研究所,1033,Big Ol Database,E34U2SY5LB,2519.958,7,0.4,-251.9958
265,九州-2020-125318,2020/06/07,20200607,長崎,長崎市,九州,8528126,Lucas Mathis,ビックカメラ,1060,Site Analytics,6VX3RZ4S8W,328.224,4,0.2,28.7196
266,関東-2019-155040,2019/11/10,20191110,東京,板橋区,関東,1730014,Joanne Robertson,日産自動車,1009,Data Smasher,6SBXRHTE5J,79.9,2,0,35.156
267,関西-2021-136826,2021/06/17,20210617,京都,京都市,関西,5200465,Felicity King,セブン＆アイ・ホールディングス,1026,ChatBot Plugin,1HBFAQQ6H6,14.016,3,0.2,4.7304
268,関東-2020-111010,2020/01/22,20200122,群馬,沼田市,関東,3780076,Sonia Ince,ヤマト,1052,Storage,TM6DR3U3SF,7.56,6,0,0.3024
269,関東-2021-145366,2021/12/10,20211210,千葉,浦安市,関東,2790043,Thomas Peters,Amazon,1004,Marketing Suite - Gold,DIXME035AX,37.208,1,0.2,-7.4416
270,関東-2021-145366,2021/12/10,20211210,千葉,浦安市,関東,2790043,Thomas Peters,Amazon,1004,SaaS Connector Pack - Gold,74ILT8I1DT,57.576,3,0.2,21.591
271,関東-2021-163979,2021/12/29,20211229,東京,港区,関東,1055190,Zoe Avery,Apple,1008,Marketing Suite - Gold,NFM77EIVMM,725.84,4,0,210.4936
272,関東-2019-155334,2019/07/30,20190730,東京,港区,関東,1055121,Angela Parsons,ウェルモ,1007,Data Smasher,1IW1LLRSFA,209.93,7,0,92.3692
273,関東-2019-155334,2019/07/30,20190730,東京,港区,関東,1055121,Angela Parsons,ウェルモ,1007,SaaS Connector Pack,3MCGSDRHJM,5.28,3,0,2.3232
274,関東-2019-155334,2019/07/30,20190730,東京,港区,関東,1055121,Angela Parsons,ウェルモ,1007,ContactMatcher,WKWRKK8HHL,10.92,3,0.2,4.095
275,関東-2021-118136,2021/09/17,20210917,東京,調布市,関東,1820016,Luke Jones,ビックカメラ,1060,Support,OWBD6MTETH,8.82,2,0,4.0572
276,関東-2021-118136,2021/09/17,20210917,東京,調布市,関東,1820016,Luke Jones,ビックカメラ,1060,ChatBot Plugin,5WRJ3LKSXY,5.98,1,0,1.5548
277,中部-2021-132976,2021/10/14,20211014,愛知,名古屋市,中部,4620832,Isaac Hart,関西電力,1023,Support,18M5NJOKYC,11.648,2,0.2,4.0768
278,中部-2021-132976,2021/10/14,20211014,愛知,名古屋市,中部,4620832,Isaac Hart,関西電力,1023,Support,V02UGXTM9X,18.176,4,0.2,5.9072
279,中部-2021-132976,2021/10/14,20211014,愛知,名古屋市,中部,4620832,Isaac Hart,関西電力,1023,Marketing Suite - Gold,CISNWVU7NN,59.712,6,0.2,5.9712
280,中部-2021-132976,2021/10/14,20211014,愛知,名古屋市,中部,4620832,Isaac Hart,関西電力,1023,FinanceHub,ZX4OIHSH3N,24.84,3,0.2,8.694
281,九州-2019-161991,2019/09/26,20190926,福岡,福岡市,九州,8150031,Natalie Sanderson,クリプラ,1002,ContactMatcher,AZ1IDGZU3E,2.08,5,0.8,-3.432
282,九州-2019-161991,2019/09/26,20190926,福岡,福岡市,九州,8150031,Natalie Sanderson,クリプラ,1002,Site Analytics,QFIXOH7XSB,1114.4,7,0.2,376.11
283,関東-2019-130890,2019/11/02,20191102,東京,千代田区,関東,1000012,Nicola Pullman,大阪ガス,1024,ContactMatcher,1HNDUERBWK,1038.84,5,0.2,51.942
284,中国-2019-130883,2019/09/26,20190926,岡山,岡山市,中国,7038288,Neil Gill,Intel,1051,Support,XR5F045V0G,141.76,5,0.2,47.844
285,中国-2019-130883,2019/09/26,20190926,岡山,岡山市,中国,7038288,Neil Gill,Intel,1051,Data Smasher,GGH7EAXSUB,239.8,5,0.2,47.96
286,中国-2019-130883,2019/09/26,20190926,岡山,岡山市,中国,7038288,Neil Gill,Intel,1051,Support,EYW52QEMEI,31.104,6,0.2,10.8864
287,関西-2020-112697,2020/12/19,20201219,兵庫,尼崎市,関西,6600055,Faith Harris,楽天グループ,1094,ContactMatcher,GL2PRPVWVO,254.058,7,0.7,-169.372
288,関西-2020-112697,2020/12/19,20201219,兵庫,尼崎市,関西,6600055,Faith Harris,楽天グループ,1094,OneView,ZLKVXZ0J75,194.528,2,0.2,24.316
289,関西-2020-112697,2020/12/19,20201219,兵庫,尼崎市,関西,6600055,Faith Harris,楽天グループ,1094,Support,0GF55L7BKL,961.48,5,0.2,-204.3145
290,関東-2020-110772,2020/11/21,20201121,千葉,千葉市,関東,2600023,Thomas Roberts,パナソニック,1043,Storage,P6JHKIOA7H,19.096,7,0.2,6.6836
291,関東-2020-110772,2020/11/21,20201121,千葉,千葉市,関東,2600023,Thomas Roberts,パナソニック,1043,FinanceHub,K27UMUWF00,18.496,8,0.2,6.2424
